author_name,paper_id
D. Malkhi.,626976
R. Rivest.,626980
R. Rivest,626981
A. Shamir,626981
D. Wagner.,626981
P. Syverson,626983
S. Stubblebine,626983
D. Goldschlag.,626983
J. Camp,626987
M. Harkavy,626987
J. Tygar,626987
B. Yee.,626987
M. Franklin,626993
M. Yung,626993
N. N. Schraudolph,626999
T. J. Sejnowski,626999
N. N. Schraudolph,627003
Lutz Prechelt.,627024
C. Lai,627142
G. Medvinsky,627142
C. Neuman B. En-doresements,627142
P. Syverson.,627147
E. Schooler,627219
Birgit Baum-Waidner,627256
Birgit Pfitzmann,627256
Michael Waidner:,627256
Birgit Pfitzmann,627310
Michael Waidner:,627310
E. van Heijst,627375
T.P. Pedersen,627375
B. Pfitzmann:,627375
H. Brk,627435
A. Pfitzmann:,627435
K.B. Schwamb,627471
V.F. Koss,627471
D. Keirsey.,627471
BBCM 94 J.-P. Boly,627520
A. Bosselaers,627520
R. Cramer,627520
R. Michelsen,627520
S.,627520
J. Kim,627853
P. S. Rosenbloom.,627853
J. Kim,627854
P.S. Rosenbloom.,627854
E. N. Hanson,627864
M. S. Hasan. Gator:,627864
Andreas Pfitzmann,627866
Birgit Pfitzmann:,627866
Andreas Pfitzmann,627869
Ralf Amann:,627869
Biskup J,627889
Bleumer G:,627889
Bleumer G:,627890
J. Kim,628009
P. S. Rosenbloom.,628009
S.P. Singh.,628260
J.W.M. van Dam. B.J.A. Krose,628458
F.C.A.,628458
J.W.M. van Dam,628459
B.J.A. Krose,628459
F.C.A. Groen,628459
B.J.A. Krose,628500
J.W.M. van Dam,628500
Ben Krose,628503
Joris van Dam,628503
A. Dev,628572
B.J.A. Krose,628572
F.C.A. Groen.,628572
A. Dev,628574
B.J.A. Krose,628574
F.C.A. Groen.,628574
Liana M. Lorigo.,628578
R. Peter Bonasso,628583
David Kortenkamp.,628583
B.J.A. Krose,628634
A. Dev,628634
X. Benavent,628634
F.C.A. Groen.,628634
S.H.G ten Hagen,628667
B.J.A. Krose.,628667
Stephan H.G. ten Hagen,628668
Ben J.A. Krose.,628668
H. H. Yakal,628730
L. Dorst,628730
B. Krose.,628730
A. Jansen,628751
P. van der Smagt,628751
F. C. A. Groen,628751
P. van der Smagt,628764
F. Groen.,628764
V. Vysniauskas,628766
F.C.A. Groen,628766
B.J.A. Krose.,628766
G. Schram,628815
L. Karsten,628815
B.J.A. Krose,628815
F.C.A. Groen.,628815
P.P. van der Smagt,628843
B.J.A. Krose.,628843
Arjen Jansen,628859
P. van der Smagt,628888
B. Krose,628888
L. Dorst,629008
R. van den Boomgaard,629008
P. van der Smagt,629049
B. J. A. Krose,629049
F. C. A. Groen.,629049
L. Dorst,629197
Gertner,629393
A. S.,629393
Shahar,629400
Y.,629400
Musen,629400
M. A.,629400
Abigail Gertner.,629453
Abigail S. Gertner.,629462
Carberry S,629569
Harvey,629569
T.,629569
E. Myers,629709
M. Jain.,629709
Myers,629744
E.W.,629744
S. K. Gupta,629765
J. Kececioglu,629765
A. A. Schaffer,629765
Ian Horswill.,629988
Keiji Kanazawa.,630036
C. E. Thorpe.,630221
``The C Reference Manual\'\' by Dennis M. Ritchie,630543
M. Satyanarayanan.,630681
S.C. Zhu,630789
Y.N. Wu,630789
D. Mumford.,630789
Lewicki,630817
M. S.,630817
Olshausen,630817
B. A.,630817
Pouget,630890
A.,630890
Sejnowski,630890
T. J.,630890
Ginzburg,631015
I.,631015
Sompolinsky,631015
H.,631015
Goodhill,631017
G.J.,631017
Finch,631017
S.,631017
Sejnowski,631017
T.J.,631017
Wiskott,631052
L.,631052
Sejnowski,631052
T.,631052
J. BENEDETTO,631243
C. HEIL,631243
AND D. WALNUT,631243
B. Jawerth,631346
W. Sweldens,631346
W. Sweldens,631377
R. Piessens,631377
B. Jawerth,631493
W. Sweldens.,631493
Kwong,631508
Man Kam,631508
J. Shen,631575
G. Strang,631575
A. Cohen,631634
W. Dahmen,631634
R. DeVore,631634
DENG,631660
B.,631660
JAWERTH,631660
PETERS,631660
G.,631660
AND SWELDENS,631660
W.,631660
P. Steffen,631708
P. Heller,631708
R. A. Gopinath,631708
C. S. Burrus.,631708
R. Glowinski,631725
A. Rieder,631725
R. O. Wells,631725
X. Zhou.,631725
Roland Glowinski,631726
T. W. Pan,631726
R. O. Wells,631726
Xiaodong Zhou.,631726
A. Rieder,631729
R. O. Wells Jr.,631729
X. Zhou.,631729
R. O. Wells,631731
Xiaodong Zhou.,631731
R. O. Wells,631733
Xiaodong Zhou.,631733
O. Christensen,631750
C. Heil,631750
C. Heil:,631766
R. A. Gopinath,631833
C. S. Burrus.,631833
R. D. Koilpillai,631845
P. P. Vaidyanathan.,631845
Gilbert Strang,632102
A. Zandi,632155
J. Allen,632155
E. Schwartz,632155
M. Boliek,632155
Matt Bishop.,632254
M. Chung,632256
N. Puketza,632256
R. A. Olsson,632256
B. Mukherjee,632256
Dan Farmer,632260
E. Spafford,632260
David R. Safford,632279
Douglas L. Schales,632279
David K. Hess.,632279
K. Zhang,632284
Gene H. Kim,632422
Eugene H. Spafford.,632422
C. Ko et al.,632423
Y. Yan,632616
A. Rieder,632715
X. Zhou.,632715
R. O. Wells,632778
Jr.,632778
Xiaodong Zhou.,632778
Donoho,632794
Donoho,632796
D.,632796
Johnstone,632796
I.,632796
Kerkyacharian,632796
G.,632796
Pickard,632796
Jawerth,632873
B,632873
Sweldens,632873
W.,632873
Johnstone,632874
I.M.,632874
Antoniadis,632935
A.,632935
Gr egoire,632935
G.,632935
McKeague,632935
I.,632935
Antoniadis,632936
A.,632936
Donoho,632981
D.L.,632981
Mallat,632981
S.,632981
von Sachs,632981
R.,632981
Andrew G. Bruce,633030
Hong-Ye Gao.,633030
Andrew G. Bruce,633031
Hong-Ye Gao.,633031
Donoho,633081
D. L.,633081
Johnstone,633081
I.,633081
Katul,633516
G.,633516
Vidakovic,633516
B.,633516
Nason,633520
Gao,633585
H.-Y.:,633585
Hall,633711
P.,633711
Nason,633711
G. P.,633711
G. P. Nason,633721
B. W. Silverman.,633721
Kolaczyk,633843
E.,633843
Vidakovic,633852
B.,633852
L.R. Watkins,633903
Y.R. Zhou.,633903
BOUATOUCH,633959
K.,633959
AND PATTANAIK,633959
S. N.,633959
GORTLER,634036
S. J.,634036
A. Rieder.,634213
C.B. Jones.,634322
C. Zhang,634331
R. Shaw,634331
M. R. Heckman,634331
G. D. Benson,634331
M. Archer,634331
K. Levitt,634331
R. A. Olsson.,634331
C. Zhang,634351
B. R. Becker,634351
M. R. Heckman,634351
K. Levitt,634351
R. A. Olsson.,634351
J. Hale,634378
J. Threet,634378
S. Shenoi,634378
J. Hale,634491
S. Finnerty,634491
S. Shenoi,634491
Claudia V. Goldman,634568
Jeffrey S. Rosenschein.,634568
Goldman,634581
C. V.,634581
Rosenschein,634581
J. S.,634581
Sandip Sen. Reciprocity:,634868
Sen,634871
S.,634871
Biswas,634871
A.,634871
A. L. Corcoran,634902
R. L. Wainwright.,634902
A. L. Corcoran,634904
R. L. Wainwright.,634904
A. L. Corcoran,634938
J. Hale.,634938
A. L. Corcoran,634975
R. L. Wainwright.,634975
Melanie Mitchell,635123
James P. Crutchfield,635123
Peter T. Hraber.,635123
E. Bertino,635185
S. Jajodia,635185
P. Samarati.,635185
J. Hale,635196
J. Threet,635196
S. Shenoi.,635196
Thomas A. Montgomery,635286
Edmund H. Durfee.,635286
Marcus Huber,635382
Clint Bidlack,635382
David Kortenkamp,635382
Kevin Mangis,635382
Doug Baker,635382
Annie Wu,635382
Terry Weymouth.,635382
So,635442
Y.,635442
Durfee,635442
E.,635442
Durfee,635498
E. H.; Gmytrasiewicz,635498
P.;,635498
Rosenschein,635498
J.,635498
Tracy. Mullen,635501
Michael. P. Wellman.,635501
Jose M. Vidal,635507
Edmund H. Durfee.,635507
Piotr J. Gmytrasiewicz,635529
H. H. Huang,635529
Frank L. Lewis.,635529
Y. Shoham,635623
M. Tennenholtz.,635623
Tracy Mullen,635667
Michael P. Wellman.,635667
Kraus,635692
S.,635692
Piotr J. Gmytrasiewicz.,635775
Jaeho Lee,635935
Edmund H. Dur-fee.,635935
Annie Wu,636002
Clint Bidlack,636002
Arun Katkere,636002
Roy Feague,636002
Terry Weymouth.,636002
Sahai A.,636034
Billiart S.,636034
Morin,636034
C. Astrolog:,636034
S. Davies,636098
S. Russell.,636098
Pili,636183
P.,636183
Usoh,636198
M.,636198
Slater,636198
V. Blanz,636473
B. Scholkopf,636473
H. Bulthoff,636473
C. Burges,636473
V. Vapnik,636473
T. Vetter.,636473
K.-R. Muller,636500
A. Smola,636500
G. Ratsch,636500
B. Scholkopf,636500
J. Kohlmorgen,636500
V. Vapnik.,636500
B. Scholkopf,636511
K. Sung,636511
C. Burges,636511
F. Girosi,636511
P. Niyogi,636511
T. Poggio,636511
V. Vapnik,636511
Fermuller,636891
C.,636891
Aloimonos,636891
Y.,636891
Baker,637450
H.G.,637450
Baker,637493
H.G.,637493
Baker92: Baker,637739
Henry.,637739
Baker,638088
Henry.,638088
D. R. Kohr,638192
S. Zhang,638192
M. Rahman,638192
D. A. Reed.,638192
Peter Andreae,638199
Robert Biddle,638199
Ewan Tempero.,638199
S.C. Crawley,638336
M.J. Oudshoorn.,638336
D. G. Kafura,638478
R. G. Lavender.,638478
Avotins,638562
Jon; Mingins,638562
Christine,638562
Schmidt,638562
Heinz,638562
YOOCC:,638562
Stephan Murer,638666
Stephen Omohundro,638666
Clemens Szyperski. Sather iters:,638666
Patrick A. Muckelbauer,638791
Vincent F. Russo.,638791
H. Widjaja,638936
M. Oudshoorn.,638936
R.A. Aydt.,638982
W.T. Cai,638992
S.J. Turner.,638992
D. P. Helmbold,639002
C. E. McDowell,639002
J. Z. Wang.,639002
Schwartzbach,639170
M.,639170
Mendes,639226
C. L.,639226
Andreas Rping,639245
Franz Weber,639245
Walter Zimmer.,639245
Andreas Rping.,639246
Andreas Rping,639247
Emil Sekerinski.,639247
E. Casais,639256
T. Lindner:,639256
Abreu,639287
F. Brito,639287
Melo,639287
Walcelio,639287
F. B. Abreu; R. Esteves; M.,639311
Y. Rosenberg,639601
M. Werman.,639601
Y. Rosenberg,639602
M. Werman.,639602
A. J. C. Bik,639833
D. B. Gannon.,639833
S. avidan,639858
T. Evgeniou,639858
A. Shashua,639858
T. Poggio.,639858
David E. Kieras,640033
Scott D. Wood,640033
Kasen Abotel,640033
Anthony Hornof. GLEAN:,640033
G. Halevi,640223
D. Weinshall.,640223
B. Rousso,640233
S. Peleg,640233
I. Finci.,640233
G. Stein,640239
A. Shashua.,640239
D. Ferguson,640537
C. Nikolau,640537
Y. Yemini.,640537
K. E. Mathias,640617
L. D. Whitley,640617
C. Stork,640617
T. Kusuma,640617
Korning,641201
P.G.,641201
Bouckaert,641537
R.R.,641537
LAVIE,641792
ALON,641792
LORI LEVIN,641792
YAN QU,641792
ALEX WAIBEL,641792
DONNA GATES,641792
MARSAL GAVALDA,641792
LAURA MAYFIELD,641792
MAITE TABOADA.,641792
STOLCKE,641810
ANDREAS.,641810
Grandvalet,641956
Y. et Canu,641956
S.,641956
R. Tibshirani.,641976
D. Dolev,642391
D. Malki.,642391
N.J. Higham.,642450
Linial,642593
M.; Linial,642593
N.; Tishby,642593
N.;,642593
Yona,642593
G.,642593
Yu,642621
B.,642621
Mykland,642621
P.,642621
Besag,642641
J.,642641
Higdon,642641
D. M.,642641
S. Brooks,642681
G. Roberts.,642681
G. O. Roberts,642798
A. Gelman,642798
W. R. Gilks:,642798
Partridge,642803
Giudici,642827
P.,642827
Green,642827
P. J.,642827
Robert,642831
C. P.,642831
Mengersen,642831
K. L.,642831
Brooks,642847
S.P.,642847
Dellaportas,642847
P.,642847
Roberts,642847
K.L. Mengersen,642894
R.L. Tweedie.,642894
E Charniak.,642916
J Henderson.,642920
J Henderson,642930
P Lane.,642930
Chen,643003
M.-H.,643003
Shao,643003
Q.M.,643003
Kass,643069
R.E.,643069
Carlin,643069
B.P.,643069
Gelman,643069
A.,643069
Neal,643069
R.,643069
S.G. Foss,643182
R.L. Tweedie,643182
J. Corcoran.,643182
O. Haggstrom,643183
K. Nelander,643183
W. S. Kendall,643185
G.O. Roberts,643191
R.L. Tweedie.,643191
Carlo Maley.,643199
Jeffrey S. Rosenthal.,643221
J.S. Rosenthal.,643239
C. G. Johnson,643258
D. Marsh.,643258
Colin G. Johnson,643259
Duncan Marsh.,643259
Geyer,643485
C.J.,643485
Ford,643541
L.,643541
L Ford.,643549
Denison,643597
D.G.T.,643597
Mallick,643597
B.K.,643597
Holmes,643627
C.C.,643627
Mallick,643627
B.K.,643627
Mallick,643643
B.K.,643643
Denison,643643
D.G.T.,643643
Gangopadhyay,643643
Mallick,643644
B.K.,643644
Denison,643644
D.G.T.,643644
Smith,643644
A.F.M.,643644
Tibshirani,643681
R.J.,643681
Knight,643681
K.,643681
Denison,643695
D.G.T.,643695
Partridge,643734
D.,643734
Yates,643734
W. B.,643734
W. B. Yates,643735
D. Partridge,643735
N. Griffith,643777
D. Partridge,643777
D. Partridge,643784
D. Partridge,643785
A. Galton,643785
D. Partridge,643786
W. Krzanowski.,643786
Cowles,644093
M.K.,644093
Roberts,644093
G.O.,644093
Rosenthal,644093
J.S.,644093
Galton,644171
A. P.,644171
Robert,644334
C.P.,644334
Ryden,644334
T.,644334
Titterington,644334
Richard M. Karp.,644351
Corcoran,644361
J.,644361
Tweedie,644361
R.L.,644361
Fismen,644363
M.,644363
P.E. Greenwood,644427
I.W. McKeague,644427
W.,644427
Chauveau,644441
D.,644441
Diebolt,644441
J.,644441
Gilks,644448
W.R.,644448
Roberts,644448
Haario,644470
H.,644470
Saksman,644470
E.,644470
Tamminen,644470
J.,644470
S. K. Sahu,644494
A. A. Zhigljavsky:,644494
J. Ernst,644523
W. Evans,644523
C. W. Fraser,644523
S. Lucco,644523
T. A. Proebsting,644523
Hennessy,644525
J. L.,644525
Patterson,644525
D. A.,644525
D. Wakeling.,644537
G.O. Roberts,644577
J.S. Rosenthal.,644577
Th onnes,644843
E.,644843
Mtller,645016
J.,645016
Schladitz,645016
K.,645016
A. Pievatolo,645031
P.J. Green.,645031
G.O. Roberts,645046
R.L. Tweedie.,645046
Knorr-Held,645084
L.,645084
Besag,645084
J.,645084
Waller,645088
L. A.,645088
Carlin,645088
B. P.,645088
Xia,645088
H.,645088
Gelfand,645088
A. E.,645088
D. Denison,645146
B. Mallick,645146
A.F.M. Smith.,645146
Billio,645327
M.,645327
Monfort,645327
A.,645327
Robert,645327
Gruet,645356
M.A.,645356
Philippe,645356
A.,645356
Robert,645356
Murdoch,645452
D. J.,645452
Rosenthal,645452
J. S.,645452
Petrone,645571
S.,645571
Raftery,645571
A.E.,645571
Clifford,645581
P.,645581
Nicholls,645581
G.,645581
David B. Wilson.,645702
R.L. Smith,645870
L. Tierney.,645870
Roberts,645897
G.O.,645897
Rosenthal,645897
J.S.,645897
M. Jerrum,646038
A. Sinclair.,646038
Patz,646195
R. J.,646195
Junker,646195
B. W.,646195
Roberts,646286
G. O.,646286
Sahu,646286
S. K.,646286
Sahu,646289
S. K.,646289
O. Stramer,646334
R.L. Tweedie.,646334
O. Stramer,646357
R.L. Tweedie.,646357
Stark,646395
J. A.,646395
Fitzgerald,646395
W. J.,646395
Hladky,646395
S. B.,646395
Vandekerkhove,646412
P.,646412
Dellaportas,646419
P.,646419
Forster,646419
J. J.,646419
Ntzoufras,646419
I.,646419
Troughton,646440
P. T.,646440
Godsill,646440
S. J.,646440
J. Kurzweil,646754
J. Jarnik,646754
Th. Back,646795
M. Schutz.,646795
A.E. Eiben,646809
C.H.M. van Kemenade,646809
J.N. Kok.,646809
A.E. Eiben,646813
Zs. Ruttkay.,646813
C.H.M. van Kemenade,646836
J.N. Kok,646836
A.E. Eiben.,646836
S. Khuri,646837
T.,646837
J.K. van der Hauw.,646900
A.E. Eiben,646913
J.K. Van der Hauw.,646913
R. Hinterding,646919
Z. Michalewicz,646919
A.E. Eiben.,646919
S. Khuri,646970
M. Schutz,646970
J. Heitkotter.,646970
Eiben,647296
A.,647296
Back,647296
T.,647296
W.M. Spears.,647315
Eiben,647344
A.,647344
van Kemenade,647344
C.,647344
P Darwen,647408
X. Yao.,647408
A.E. Eiben,647413
J.K. van der Hauw.,647413
A.E. Eiben,647447
C.H.M. van Kemenade.,647447
J org Heitk otter,647454
David Beasley.,647454
A. E. Eiben,647499
A. Janossy,647499
A. Kurucz.,647499
H. Gutowitz,647600
C. Langton,647600
H. Gutowitz,647617
C.,647617
H. Gutowitz,647618
Pradeep Sudame,647794
B. R. Badrinath.,647794
Arup Acharya,647848
Ajay Bakre,647848
B. R. Badrinath.,647848
Stocks PA.,647941
Baloch,648093
A.A.,648093
Grossberg,648093
S.,648093
Gove,648106
A.,648106
Grossberg,648106
S.,648106
Mingolla,648106
E.,648106
Grossberg,648112
S.,648112
Grossberg,648121
S.,648121
Mingolla,648121
E.,648121
Williamson,648121
J.,648121
P. Gaudiano,648232
S. Grossberg,648232
Gaudiano,648369
P.,648369
K. Toyama,649260
G. D. Hager.,649260
Kaminka,649317
G. A.,649317
N. E. Fuchs,649611
K.-K. Lau,649623
S. D. Prestwich,649623
W. W. Vasconcelos,649718
N. E. Fuchs.,649718
H. U. Bauer,649730
Th. Villmann.,649730
Justine Blackmore,649731
Risto Miikkulainen.,649731
B. Fritzke.,649739
Stephen M. Omohundro.,649756
Torgo,649940
L.,649940
Torgo,649941
L.,649941
Brazdil,649944
P.,649944
Torgo,649944
L.,649944
I. Fudos,650328
C.M. Hoffmann.,650328
R. Joan-Arinyo,650378
A. Soto.,650378
D. Billsus,650448
M. Pazzani.,650448
H. L. Bodlaender,650486
B. de Fluiter.,650486
Nolfi,650674
Stefano,650674
Nolfi,650675
S.,650675
Nolfi,650676
S.,650676
Floreano,650676
D.,650676
Nolfi,650677
S.,650677
Miglino,650677
O.,650677
Miglino,650807
Orazio,650807
S. Nolfi,650807
D. Parisi,650807
Calabretta,650814
R.,650814
Galbiati,650814
Nolfi,650814
S.,650814
Parisi,650814
D.,650814
Parisi,650834
D.,650834
Nolfi,650834
S.,650834
Nolfi,650937
S.,650937
O. Miglino,650937
D. Parisi.,650937
Bennet Yee.,651040
Christof Fetzer,651231
Flaviu Cristian.,651231
C. Fetzer,651232
F. Cristian.,651232
A. Herzberg,651582
M. Luby,651582
N. Nisan,651638
S. Rudich M. Saks,651638
Stolcke,652045
A.,652045
V. Donaldson,652140
J. Ferrante,652140
Smith,652271
D. J.,652271
Forrest,652271
S.,652271
Ackley,652271
D. H.,652271
Perelson,652271
A. S.,652271
S.N. Hamilton,652498
A. Orailoglu,652498
C. Lefurgy,652567
P. Bird,652567
I.-C. Chen,652567
T. Mudge,652567
Todd M. Austin.,652604
M. Seidl,652632
B. Zorn.,652632
Clouse,652746
D. S.,652746
Cottrell,652746
G. W.,652746
D. F. Ferguson,652885
J. Sairamesh,652885
R. Cieslak,652885
L. Jean Camp,652943
Marvin Sirbu,652943
J. D. Tygar.,652943
J. D. Tygar,652991
Bennet S. Yee,652991
Nevin Heintze.,652991
K.C. Toh,653224
L.N. Trefethen,653224
M. Fang,653349
N. Shivakumar,653349
H. Garcia-Molina,653349
R. Motwani,653349
J.D. Ullman.,653349
N. Shivakumar,653360
H. Garcia-Molina.,653360
Luis Gravano,653381
Hector Garca-Molina.,653381
D. Heckerman,653437
C. Meek,653437
G. Cooper.,653437
J. Pearl.,653441
J. Pearl.,653443
Jan O. Pedersen,653534
Craig Silverstein.,653534
A. V. Goldberg,653564
R. E. Tarjan.,653564
Brad Calder,653612
Peter Feller,653612
Alan Eustace.,653612
Y. Sazeides,653628
J. E. Smith,653628
Gary S. Tyson,653630
Todd M. Austin.,653630
B. Calder,653641
D. Grunwald,653641
J. Emer.,653641
G. Reinman,653659
B. Calder,653659
D. Tullsen,653659
G. Tyson,653659
T. Austin.,653659
Daelemans,653978
W.,653978
P. Berck,653978
S. Gillis.,653978
Po-Yung Chang,654014
Eric Hao,654014
Yale N. Patt,654014
Pohua P. Chang.,654014
Jeffrey Dean,654016
James E. Hicks,654016
Carl A. Waldspurger,654016
William E. Weihl,654016
George Chrysos. ProfileMe:,654016
W. Daelemans,654177
A. Van den Bosch,654177
J. Zavrel,654177
J. Veenstra,654177
S. Buchholz,654177
G. J. Busser.,654177
J.N. Kok,654326
E. Marchiori,654326
M. Marchiori,654326
C. Rossi.,654326
J.N. Kok,654339
E. Marchiori,654339
M. Marchiori,654339
C. Rossi.,654339
J.H.M. Lee,654341
V.W.L. Tam.,654341
R.B. Heckendorn,654476
L.D. Whitley.,654476
C.H.M. van Kemenade,654519
C.F.W. Hendriks,654519
H.H. Hesselink,654519
J.N. Kok.,654519
H. Goeman,654580
J.N. Kok,654580
K. Sere,654580
R. Udink.,654580
Bonsangue,654600
M.M.,654600
Kwiatkowska M.Z.:,654600
E. Hedman,654650
J.N. Kok,654650
K. Sere.,654650
R.T. Udink,654654
T. Herman,654654
J.N. Kok.,654654
J. Pachl.,654813
E.O. Postma,654924
H.J. Van den Herik,654924
P.T.W. Hudson.,654924
R. Argawal,654951
G. Psaila.,654951
Ali,654996
K.; Manganaris,654996
S.;,654996
Srikant,654996
R.,654996
L. Arge,655148
P. B. Miltersen.,655148
L. Arge,655149
O. Procopiuc,655149
S. Ramaswamy,655149
T. Suel,655149
J. S. Vitter.,655149
L. Arge.,655152
O. Gunther.,655166
J. Han,655273
Y. Fu,655273
W. Wang,655273
K. Koperski,655273
O. Zaiane. Dmql:,655273
S. Sarawagi,655284
S. Thomas,655284
R. Agrawal.,655284
L. Arge,655301
L. Arge,655302
M. Knudsen,655302
K. Larsen,655302
Rakesh Agrawal,655815
Ramakrishnan Srikant.,655815
R. Agrawal,655838
D. Gunopulos,655838
F. Leymann.,655838
J. E. Cook,655845
A. L. Wolf.,655845
STRAATMAN,656048
R.,656048
R. Straatman.,656231
P. K. Agarwal,656531
L. Arge,656531
J. Erickson,656531
P. G. Franciosa,656531
J. S. Vitter.,656531
P. K. Agarwal,656532
L. Arge,656532
T. M. Murali,656532
K. Varadarajan,656532
J. S. Vitter.,656532
P. K. Agarwal,656533
J. Erickson.,656533
L. Arge,656540
P. Ferragina,656540
R. Grossi,656540
J. Vitter,656540
L. Arge,656544
O. Procopiuc,656544
S. Ramaswamy,656544
T. Suel,656544
J. S. Vitter.,656544
Z. Li,656605
P. H. Mills,656605
J. H. Reif.,656605
Lomet,656607
D.,656607
Salzberg,656607
B.,656607
M. H. Nodine,656610
D. P. Lopresti,656610
J. S. Vitter.,656610
V. Samoldas,656620
D. Miranker.,656620
M. Wang,656641
J. S. Vitter,656641
B. R. Iyer.,656641
W. Zhang,656645
P.-A. Larson.,656645
D. T. Hoang,656735
E. L. Linzer,656735
J. S. Vitter,656735
D. T. Hoang,656736
L. Arge.,656993
J. Bentley,657152
R. Sedgewick.,657152
M.,657181
M. de Berg,657195
M. van Kreveld,657195
R. van Oostrum,657195
M. Overmars.,657195
M. van Kreveld.,657208
P. K. Agarwal,657252
B. Aronov,657252
T. Chan,657252
M. Sharir.,657252
J. Goldstein,657273
R. Ramakrishnan,657273
U. Shaft,657273
J. Yu.,657273
P. K. Agarwal,657932
T. M. Murali,657932
J. S. Vitter,657932
M. de Berg.,657943
T. Murali,657948
T. Funkhouser.,657948
P. K. Agarwal,657961
E. F. Grove,657961
T. M. Murali,657961
J. S. Vitter.,657961
Y. Matias,658025
J. Vitter,658025
N. Young.,658025
J.-H. Lin,658133
J. S. Vitter,658133
H. Delingette,658616
J. Hershberger,658713
S. Suri,658713
P. K. Agarwal,658888
S. Har-Peled,658888
M. Sharir,658888
K. R. Varadarajan,658888
P. Berman,659244
B. DasGupta.,659244
S. M. Majercik,659298
M. L. Littman.,659298
Jon Kleinberg.,659334
T. Biedl.,659375
K. Ryall,659393
J. Marks,659393
S. Shieber.,659393
Jeff Erickson.,659467
S. Krishnan,659615
D. Manocha.,659615
G. Blanco,659620
J. Garca,659620
F. Hurtado,659620
P. Ramos,659620
V. Sacristan:,659620
P. Bose,659621
L. Guibas,659621
A. Lubiw,659621
M. Overmars,659621
D. Souvaine,659621
J. Urrutia:,659621
Emiris,659754
I.,659754
Canny,659754
J.,659754
David L. Donoho.,659814
R. E. Bank,659981
J. C. Xu.,659981
David Kotz.,660244
O. Krieger et al.,660247
Steven A. Moyer,660252
V. S. Sunderam.,660252
B. Gamsa,660303
O. Krieger,660303
M. Stumm.,660303
Joydeep Ghosh,660304
Kelvin D. Goveas,660304
Jeffrey T. Draper.,660304
Michael B. Jones.,660313
David Kotz,660325
Carla Schlatter Ellis.,660325
Orran Krieger,660329
Michael Stumm,660329
Ronald Unrau.,660329
Auslander,660389
M.,660389
Franke,660389
H.,660389
Gamsa,660389
B.,660389
Krieger,660389
O.,660389
Stumm,660389
K. E. Seamons,660901
M. Winslett,660901
Steven A. Moyer,660918
V. S. Sunderam.,660918
B. Bershad,660923
D. Black,660923
D. DeWitt,660923
G. Gibson,660923
K. Li,660923
L. Peterson,660923
M. Snir.,660923
Thomas H. Cormen,660940
Melissa Hirschl.,660940
Y. Chen,660946
M. Winslett,660946
K. E. Seamons,660946
S. Kuo,660946
Y. Cho,660946
M. Subramaniam.,660946
David Kotz,660972
Nils Nieuwejaar.,660972
K. E. Seamons,661013
M. Winslett,661013
C. Thekkath,661428
J. Wilkes,661428
E. Lazowska,661428
B. Worthington,661437
Spafford,661684
E. H.,661684
E. Mucke,661765
I. Saias,661765
B. Zhu.,661765
Larsen,662017
P.G.,662017
Plat,662017
N.:,662017
Anton Gunzinger,662250
Urs A. Muller,662250
Walter Scott,662250
Bernhard Baumle,662250
Peter Kohler,662250
Hans-ruedi Vonder Muhll,662250
Florian Muller-Plathe,662250
Wilfried F. van Gunsteren,662250
Walter Guggenbuhl.,662250
Gong,662279
J.,662279
Wahba,662279
G.,662279
Johnson,662279
D.,662279
Tribbia,662279
Wang,662416
Y.,662416
Wahba,662416
G.,662416
Gu,662416
C.,662416
Klein,662416
R.,662416
B.,662416
Y. Wang.,662468
Luo,662572
Z.,662572
Wahba,662572
G.,662572
Johnson,662572
D.R.,662572
Pohua P. Chang,662684
Daniel M. Lavery,662684
Scott A. Mahlke,662684
William Y. Chen,662684
Wen mei W. Hwu.,662684
B. Calder,663100
S. John,663100
T. Austin.,663100
Casais,663138
E.,663138
Griswold,663141
W. G.,663141
R. W. Bowdidge,663150
W. G. Griswold.,663150
K. Chow,663152
D. Notkin.,663152
T. Abdelzaher,663195
A. Shaikh,663195
F. Jahanian,663195
K. Shin. RTCAST:,663195
Abandah,663224
G.,663224
Davidson,663224
E.,663224
A. Seznec,663315
S. Jourdan,663315
P. Sainrat,663315
P. Michaud,663315
Edward S Tam,663342
Jude A. Rivers,663342
Edward S Davidson,663342
Gary Tyson,663343
Matthew Farrens,663343
John Matthews,663343
Andrew R. Pleszkun,663343
Abandah,663352
G.,663352
Davidson,663352
E.,663352
G. Abandah,663354
E. Davidson.,663354
W. Mangione-Smith,663403
T-P. Shih,663403
S. Abraham,663403
E. Davidson.,663403
K. Tomko.,663422
Z. Zhang,663429
J. Torrellas.,663429
Hengming Zou,663487
Farnam Jahanian.,663487
E. Borger,663510
S. Mazzanti.,663510
J. Hooman.,663516
Huggins,663518
J. K.,663518
Van Campenhout,663518
D.,663518
Schellhorn,663522
G.,663522
Ahrendt,663522
W.:,663522
Winter,663524
K.,663524
S. J. Patel,663539
M. Evers,663539
Y. N. Patt,663539
Hardwick,663553
J.,663553
Stout,663553
Q.F.,663553
Hardwick,663554
J.,663554
Stout,663554
Q.F.,663554
R. Engel,663573
D. Kandlur,663573
A. Mehra,663573
D. Saha,663573
T. Abdelzaher,663607
K. Shin,663607
E. Nahum,663616
D. Yates,663616
J. Kurose,663616
